url,Course Title,Course Headline,Instructor,off_price,orig_price,Rating,Number of Ratings,Course Length,Number of Lectures,Difficulity,Subscribers
https://www.udemy.com/course/undetectable-malware/,How Hackers Create Undetectable Malware and Viruses,How Hackers are Bypassing the Majority of Antivirus Software and Creating Malware and Viruses that Are Undetectable,Nikhil Parekh,14.99,89.99,3.3,310,1.5,16,All Levels,29261 
https://www.udemy.com/course/ccnp_ent_encor_16/,CCNP ENTERPRISE - ENCOR-350-401 PART1/5,Learn SWITCHING TECHNOLOGIES,sikandar Shaik,19.99,,4.6,310,14,102,All Levels,1382 
https://www.udemy.com/course/introduction-to-fiber-optic-cabling/,Introduction To Fiber Optic Cabling ,Welcome! This course is designed to give you a good understand of fiber optics and fiber data transmission.,Sebastian Flores,14.99,19.99,4.3,309,41 total min,12,All Levels,874 
https://www.udemy.com/course/operating-systems-concept-and-design-principles/,Operating Systems Concept and Design Principles for Beginner,Concepts and design principles modern Operating System,"Bina Nusantara University, Zulfany Erlisa Rasjid",14.99,39.99,4.0,308,1.5,22,Beginner,11453 
https://www.udemy.com/course/microsoft-windows-server-2012-certification-exam-70-412/,Microsoft Windows Server 2012 Certification - Exam 70-412,"Gain Either MCSA or MCSE Status, This Course Covers Everything You Need To Pass The Microsoft Exam 70-412",Infinite Skills,14.99,49.99,4.3,308,8.5,92,All Levels,7940 
https://www.udemy.com/course/learn-blockchain-technology-and-cryptocurrency-for-beginners/,Blockchain 2021 - Complete Blockchain Course for Beginners.,"Blockchain Technology, Blockchain of Smart Contracts, Ethereum Blockchain, Blockhain Architecture of Hyperledger & Corda",Jitesh Khurkhuriya,14.99,39.99,4.4,307,2.5,32,Beginner,1320 
https://www.udemy.com/course/learntrelloatoz/,The Ultimate Guide: Learn Trello - Beginner to Advanced,A step-by-step comprehensive project management course.,Amit Arora,14.99,19.99,4.3,307,2.5,43,All Levels,4113 
https://www.udemy.com/course/identity-access-management-learn-oauth-openidsaml-ldap/,"Identity & Access Management-Learn LDAP, SAML, OAuth, OpenID",Identity Access management and Identity Security (Updated-2021),Varinder K,14.99,19.99,4.1,306,2.5,32,All Levels,1252 
https://www.udemy.com/course/layer-2-switching-vlans/,Layer 2 Switching & VLAN's for Cisco CCNA,"This course is geared for Cisco's,  CCNA (200-120) certification exam. It will cover the Switching portion of the CCNA.",Lazaro Diaz,14.99,19.99,4.4,307,6,30,All Levels,2763 
https://www.udemy.com/course/camunda-bpmn-training-a-to-z/,Camunda BPM Beginners to Advance,"Camunda BPM A to Z - Theory, Practical, Example, Use Case everything :)",Arindam Mukherjee,89.99,,4.2,307,22.5,125,All Levels,1736 
https://www.udemy.com/course/cyber-forensic-1/,Cyber Forensics Level 1,"Information Networking, Threats & Vulnerabilities",Tanmay S Dikshit,14.99,89.99,3.6,306,3.5,107,Beginner,1376 
https://www.udemy.com/course/rabbitmq-message-broker-learn-in-depth-concepts-in-rabbitmq/,Learn RabbitMQ: In-Depth Concepts from Scratch with Demos,"The Complete Practical Course that Covers Each and Every Concepts in Rabbit MQ for Developers, Devops and QA with Demos","Rajeshwari Senthamil selvam, Kumar V",17.99,99.99,3.8,306,3.5,35,All Levels,1717 
https://www.udemy.com/course/natural-language-processing-real-world-projects-in-python/,Natural Language Processing Real-World Projects in Python,"Solve 3 real Business Problems. Build Robust AI, NLP models for Sentiment, Security & Stock News Domain..",Shan Singh,14.99,19.99,4.3,306,5.5,36,All Levels,70947 
https://www.udemy.com/course/ubuntu-linux-server/,UBUNTU Linux Server,Get the skills you need to pursue an entry-level position,Zulqarnain Hayat,14.99,29.99,4.1,305,3.5,24,Beginner,60005 
https://www.udemy.com/course/complete-cca-175-hadoop-spark-developer-with-practice-test/,CCA 175 Exam preparation using Scala & Practice Tests [2020],100% guarantee to pass CCA175 exam || Spark Warmup || Real Exam like questions || 2 Practice Exams with Solutions,Navdeep Kaur,14.99,24.99,4.5,304,4,48,All Levels,1475 
https://www.udemy.com/course/the-data-science-course-2020-q2-updated-part-1/,Statistics Primer for Data Scientist's,"Lay the Foundation: Insights & Corporate Roles, Discrete & Continuous random variables, Descriptive Stats & Percentile!",Sai Acuity Institute of Learning Pvt Ltd Enabling Learning Through Insight!,14.99,39.99,4.0,304,3,9,Expert,44738 
https://www.udemy.com/course/ccna-and-ccnp-real-world-labs-data-centers-and-cabling/,CCNA and CCNP Real World Labs - Data Centers and Cabling,"A Data Center Tour and the Physical Layer, including Cable Testers and Analyzers by Fluke and Ideal Networks.",Marious Kuriata,14.99,34.99,3.9,304,3.5,47,Intermediate,1768 
https://www.udemy.com/course/blockchain101/,Blockchain 101: The Basics,Understanding the Underlying Mechanisms of Bitcoin and Ethereum,Hudson Jameson,14.99,24.99,3.5,304,37 total min,5,All Levels,940 
https://www.udemy.com/course/manage-aws-core-services-using-python-and-boto3/,Manage AWS Using Python: Core Services,Learn Python to manage AWS services in just one hour,Karan Brar,14.99,29.99,4.4,303,2.5,15,Beginner,2155 
https://www.udemy.com/course/beginning-arduino/,Arduino: Make an IoT environment monitor,A perfect start for the new maker: learn by creating a gadget that posts your environment data to a Web logging service.,Dr. Peter Dalmaris,14.99,89.99,4.6,303,5,31,Beginner,7722 
https://www.udemy.com/course/oracle-business-intelligence-enterprise-edition-fundamentals/,Oracle Business Intelligence Enterprise Edition (OBIEE 11g),OBIEE 11g,Habergeons Technologies,14.99,19.99,3.6,303,8.5,58,All Levels,1664 
https://www.udemy.com/course/the-theory-behind-electronics-a-beginners-guide/,The Theory Behind Electronics - A Beginners Guide,"Start your Journey in Electronics with a Solid Background - Current, Voltage, Resistance and Power",Idan Gabrieli,14.99,89.99,4.8,303,3.5,62,Beginner,9703 
https://www.udemy.com/course/mobile-application-hacking-and-penetration-testing-android-security/,Mobile Application Hacking and Penetration Testing (Android),Practice Mobile Application Hacking and Penetration Testing against a number of real world mobile applications.,"Eslam Medhat (Ethical Hacking, Bug Bounty and Penetration Testing)",14.99,89.99,4.3,302,1.5,36,All Levels,2095 
https://www.udemy.com/course/data-analyzing-and-machine-learning-hands-on-with-knime/,Data analyzing and Machine Learning Hands-on with KNIME,"Hands-on crash course guiding through codeless, user-friendly, free data science software KNIME Analytics Platform","Barbora Stetinova, MBA",14.99,54.99,4.4,301,4.5,57,All Levels,1709 
https://www.udemy.com/course/learning-clojure/,Learning Clojure,"Dynamic, Functional Programming on the Java Virtual Machine, CLR, and JavaScript",Infinite Skills,14.99,49.99,3.5,301,3,35,All Levels,1305 
https://www.udemy.com/course/certified-ethical-hackingceh-course-b/,Test Preperation Course For CEH,A Comprehensive Certified Ethical Hacking(CEH) course. Learn most essentials of CEH from scratch,"MdJahidul Said, M Tech",14.99,89.99,3.4,300,35 total min,7,All Levels,20361 
https://www.udemy.com/course/it-support-fundamentals/,IT Support/HelpDesk Fundamentals - 9 Topics in one course!,Master the skills and qualities employers look for when hiring IT Help Desk/Support/Technician,Arun Krishnan,14.99,89.99,4.4,300,3.5,65,Beginner,989 
https://www.udemy.com/course/learn-computer-networking-with-respect-to-ethical-hacking/,Learn Networking with respect to Ethical Hacking for 2021,"Learn Securing Network and Hacking from Basic to Master Level.How to attempt Sniffing,Spoofing,Scanning & Phishing","Edu Mark, Kewal Shah",14.99,89.99,3.9,300,9.5,41,All Levels,48709 
https://www.udemy.com/course/plc-programming-learn-the-basics-with-codesys/,PLC Programming - Learn the basics with CoDeSys,This course will provide anyone with the basic knowledge and tools to write PLC applications and software from scratch,Marco Nucci,14.99,39.99,4.3,299,7,32,Beginner,1060 
https://www.udemy.com/course/master-microservices-with-spring-docker-kubernetes/,"Master Microservices with Spring, Docker, Kubernetes","Learn & Develop Microservices with Java, Spring, Spring Boot, Spring Cloud, Eureka Server, Zipkin, Docker, Kubernetes",Eazy Bytes,14.99,89.99,4.6,299,15.5,123,All Levels,6904 
https://www.udemy.com/course/sql-power-bi-your-data-analytics-visualisation-journey/,SQL & Power BI: Your Data Analytics & Visualisation Journey,Learn the core fundamental concepts of data analysis,Data Civilisation,14.99,89.99,4.6,298,8.5,52,All Levels,1155 
https://www.udemy.com/course/rust-coding-for-beginners/,Rust Programming For Beginners,Learn the fundamentals of how to code and develop software applications using the Rust programming language.,Jayson Lennon,14.99,89.99,4.6,299,11,97,Beginner,2076 
https://www.udemy.com/course/fusion-360-cad-cam-for-cnc-routers/,Fusion 360 CAD/CAM for CNC routers,Make any part using your CNC router with Fusion 360,Marc Cronin,14.99,34.99,4.5,298,2.5,16,Beginner,1642 
https://www.udemy.com/course/introduction-to-internet-of-things/,Introduction to Internet of Things,Understand the building blocks of IoT and learn how to prototype your own IoT projects from scratch,Packt Publishing,14.99,89.99,3.9,298,2,23,Beginner,2187 
https://www.udemy.com/course/computercavalry-it-helpdesk/,ComputerCavalry: IT Help Desk Training for IT Professionals!,Help Desk Training for IT Professionals is a 10 lecture course that provides valuable work experience to beginners in IT,Korey Sheppard,14.99,24.99,4.7,298,1.5,10,All Levels,2763 
https://www.udemy.com/course/enhance-your-skill-set-with-perl/,Enhance Your Skill Set with Perl,"See Perl work, Hear Perl explained, Practice Perl to be an even more Skilled, Versatile, and Valuable I.T. Professional",Darryl Pace,14.99,34.99,4.4,298,16,115,Beginner,4632 
https://www.udemy.com/course/burp-suite-in-depth-survival-guide/,Burp Suite: In Depth Survival Guide,Master The Art Of Burp Suite Now,Wesley Thijs,14.99,29.99,4.3,297,2.5,22,Beginner,29433 
https://www.udemy.com/course/data-warehousing-and-business-intelligence-for-managers/,Data Warehousing and Business Intelligence for Managers,Manage Data Warehousing and Business Intelligence Developers and Projects,"Samori Augusto, The BI Crowd LLC",14.99,39.99,4.1,297,3,52,Beginner,1206 
https://www.udemy.com/course/oracle-database-migration-methods-on-prem-to-oracle-cloud/,Oracle Database Migration Methods :On-Prem to Oracle Cloud,Build On-Prem VM / Database & follow same techniques to Migrate DB to IaaS based Cloud Services for AWS(EC2)/Azure/GCP,Kshitij (DB Alchemist Academy),14.99,89.99,4.5,294,7,63,Intermediate,2233 
https://www.udemy.com/course/complete-ccnp-enarsi-300-410-master-class/,Complete CCNP ENARSI (300-410) Master Class,Get ready to crush your Cisco CCNP ENARSI (300- 410) exam! This course will help prepare you for your CCNP or CCIE certs,"Experts with David Bombal, Kevin Wallace Training, LLC, David Bombal",14.99,19.99,4.7,296,15.5,87,Beginner,32534 
https://www.udemy.com/course/ai-100-designing-and-implementing-an-azure-ai-solution/,AI-100: Designing and Implementing an Azure AI Solutions,Clear and Concise,Anand Rao Nednur,14.99,74.99,4.1,296,5,59,Intermediate,4939 
https://www.udemy.com/course/windows-server-2016-build-network-from-scratch/,Windows Server 2016 Active Directory DNS DHCP File Server,"Learn how to build a Windows Server 2016 network from scratch! + Super bonus: ""Home Folder and User Copy""",iDevMaster.com Dev and IT Courses,14.99,89.99,3.9,296,3,19,All Levels,2592 
https://www.udemy.com/course/microsoft-powerapps-for-beginners-build-your-own-apps/,Microsoft PowerApps for beginners - build your own apps,learn the fundamentals of Microsoft PowerApps and build your own business apps withou coding,Dan We,14.99,89.99,4.2,296,3,20,Beginner,1176 
https://www.udemy.com/course/information-technology-essentials/,Information Technology Essentials,Introduction to Information Technology and Information Systems,Destin Learning,14.99,49.99,4.4,296,4,41,Beginner,3235 
https://www.udemy.com/course/ethical-hacking-nmap-course/,Ethical Hacking Nmap Course,A comprehensive ethical hacking nmap guide for you. Get your hacking certificate!,"Abdul Motin, Shahidul Islam",14.99,89.99,3.3,296,44 total min,7,All Levels,16798 
https://www.udemy.com/course/logging-in-kubernetes-with-efk-stack/,Logging in Kubernetes with EFK Stack,"Learn how to set up K8s cluster from scratch and configure logging with ElasticSearch, Fluentd and Kibana","Nana Janashia, Docker Captain Program",49.99,,4.4,295,2,36,Intermediate,883 
https://www.udemy.com/course/arduino-industrial-data-logger-designing-and-programming/,"Arduino : Electronics circuit, PCB Design & IOT Programming","Industrial Datalogger, Electronics circuit design, Embedded System, Eagle PCB Design, Arduino Programming and IOT system",Piyush Charpe,14.99,34.99,4.4,294,24.5,119,All Levels,2009 
https://www.udemy.com/course/complete-advance-ethical-hacking-keylogger-practical-cahkp/,Complete Advance Ethical Hacking Keylogger Practical C|AHKP,"Learn 100%  Hands-On Real World  Practical Approach!! Hack any system and get the login ID , Passwords of your victim",Debayan Dey,14.99,89.99,4.3,294,2,39,All Levels,32146 
https://www.udemy.com/course/arduino-industrial-data-logger-designing-and-programming/,"Arduino : Electronics circuit, PCB Design & IOT Programming","Industrial Datalogger, Electronics circuit design, Embedded System, Eagle PCB Design, Arduino Programming and IOT system",Piyush Charpe,14.99,34.99,4.4,294,24.5,119,All Levels,2009 
https://www.udemy.com/course/apache-beam/,Apache Beam | Hands on course for Big Data Pipeline | Python,Complete Hands on Apache Beam | Batch & Streaming pipelines | Beam SQL & Google Cloud Dataflow.,Navdeep Kaur,14.99,24.99,4.5,294,3,37,Intermediate,2835 
https://www.udemy.com/course/complete-advance-ethical-hacking-keylogger-practical-cahkp/,Complete Advance Ethical Hacking Keylogger Practical C|AHKP,"Learn 100%  Hands-On Real World  Practical Approach!! Hack any system and get the login ID , Passwords of your victim",Debayan Dey,14.99,89.99,4.3,294,2,39,All Levels,32146 
https://www.udemy.com/course/comptia-linux-lx0-101-lx0-102/,CompTIA Linux+ LX0-101 & LX0-102,CompTIA Linux+ LX0-101 & LX0-102,Stone River eLearning,14.99,89.99,4.3,294,17,100,All Levels,2152 
https://www.udemy.com/course/blockchain-and-bitcoin-simplified/,Blockchain and Bitcoin Simplified 2021,An introduction to a revolutionary technology which is set to alter many industries.,Shubh Agarwal,14.99,19.99,3.9,294,1,26,Beginner,31695 
https://www.udemy.com/course/complete-core-java-in-simple-way/,Complete Core Java In Simple Way,Direct Class Room Videos to get complete knowledge on java,DURGASOFT NAGOOR BABU,14.99,19.99,4.5,294,100.5,501,All Levels,1555 
https://www.udemy.com/course/introduction-to-hyper-v-implementation-and-management/,Introduction to Hyper-V Implementation and Management,Key Virtualization Concepts for Deployment,Infinite Skills,14.99,49.99,4.2,293,7,88,All Levels,1766 
https://www.udemy.com/course/blockchain-basics-a-practical-approach-by-toshendra-sharma/,Blockchain Basics: A Practical Approach,Learn Blockchain with Practical Approach & Analogy in 1 Hour,Toshendra Sharma,14.99,89.99,4.1,293,1,11,Beginner,10546 
https://www.udemy.com/course/learn-the-fundamentals-of-networking/,Learn the Fundamentals of Networking,Networking is perhaps the most important and useful area of computing to learn when looking for an IT career,TWR Internet Solutions Ltd,14.99,89.99,3.9,293,3,24,Beginner,9897 
https://www.udemy.com/course/ethical-hacking-wireshark-course/,Wireshark Ethical Hacker Guide,Learn and understand wireshark for ethical hacking.,"Abdul Motin, Shahidul Islam",14.99,89.99,2.0,292,35 total min,6,All Levels,16765 
https://www.udemy.com/course/server-2016-hands-on-training/,Microsoft Windows Server 2016 - Hands-on Training Part I,"Install Windows Server 2016, Build a Windows Domain Infrastructure, Create Domain Controllers and much more....",Prof. K,14.99,19.99,4.6,292,7.5,74,All Levels,27021 
https://www.udemy.com/course/bash-mastery/,Bash Mastery: The Complete Guide to Bash Shell Scripting,"Master Bash Shell Scripting to Automate Tasks, Save Time, and Boost Your Career. Practical Projects + All Code Included.","Ziyad Yehia, Internet of Things Academy",14.99,89.99,4.8,289,12,110,All Levels,2379 
https://www.udemy.com/course/embedded-systems-job-interview-101/,Embedded Systems Job Interview 101,"This course is a 360 overview of embedded systems paradigm: competencies needed, how to get prepared, and what to expect",Smart Embedded Choice,14.99,49.99,4.1,291,2,17,All Levels,1316 
https://www.udemy.com/course/build-face-recognition-app-using-machine-learning-in-flask/,Face Recognition Web App with Machine Learning in Flask,"Create an Face Recognition (AI) project from scratch with Python, OpenCV , Machine Learning Algorithms and Flask","Sudhir G, Data Science Anywhere, Srikanth Gusksra",14.99,89.99,4.5,290,9.5,69,All Levels,21620 
https://www.udemy.com/course/the-complete-software-engineering-from-basics-to-advanced/,The Complete Software Engineering from Basics to Advanced,"Learn Software Engineering, SDLC, Software Project Management, Software requirements, Software Design Basics & more !",Online Courses Institute,14.99,19.99,3.7,290,2,56,All Levels,3048 
https://www.udemy.com/course/microsoft-power-apps-crash-course-from-ui-to-integration/,Microsoft PowerApps crash course - from UI to Integration,"From ""What is PowerApps?"" to ""Deploy your app and Flows to production"" in one course.",Alireza Aliabadi,14.99,89.99,4.7,284,12.5,64,All Levels,1509 
https://www.udemy.com/course/linux-kvm-for-system-engineers/,Linux KVM for System Engineers,"Learn KVM Installation, Configuration and Administration.",Yogesh Mehta,14.99,19.99,4.5,290,2,16,Beginner,1541 
https://www.udemy.com/course/ccsp-cloud-security-domain-1/,CCSP - Certified Cloud Security Professional,CLOUD SECURITY,Mukesh Singh,14.99,89.99,4.2,290,4,43,All Levels,1397 
https://www.udemy.com/course/sap-fico-finance-and-controlling-training/,SAP FICO (Finance and Controlling) Certification Training,"Learn SAP FICO, the hottest module of SAP in a step-by-step comprehensive training course. Start your SAP career today.",Uplatz Training,14.99,19.99,4.2,290,24.5,31,All Levels,1377 
